"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"781","RT @X2thaV: Game day. Ce soir 2h30 avec @ERICMICOUD #NBAextra #Celtics #AllForOne #NBAPlayoffs https://t.co/BTUdtsAGV4",FALSE,0,NA,2018-05-19 10:55:53,FALSE,NA,"997792955313291265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaryPatrux",43,TRUE,FALSE,NA,NA
"782","RT @NBAJPN: イースタン・カンファレンス・ファイナル第3戦プレビュー #NBA #NBAjp #NBAplayoffs https://t.co/ahkh1KI57A",FALSE,0,NA,2018-05-19 10:55:46,FALSE,NA,"997792924862595074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","masakazu1203",12,TRUE,FALSE,NA,NA
"783","RT @chrisbosh: Bosh moments - Conference Finals
#BoshMoments #nba #nbaplayoffs

Go to https://t.co/IGo4qQbw0j to see the whole episode http…",FALSE,0,NA,2018-05-19 10:53:46,FALSE,NA,"997792423823790083",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BahadrEfe6",25,TRUE,FALSE,NA,NA
"784","RT @FOXSportsOH: Hey @Cavs fans! RT this tweet to enter to win a pair of #Cavs tickets to Monday's #CavsCeltics Game 4 at @TheQArena. Follo…",FALSE,0,NA,2018-05-19 10:53:28,FALSE,NA,"997792346967339008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CraigBanks66",353,TRUE,FALSE,NA,NA
"785","RT @manueltorresanz: Tras tres noches de parón, hoy vuelven los #NBAPlayoffs. 💃🏀🕺 Desde las 2:30, Cleveland-Boston, Game 3.    

Para celeb…",FALSE,0,NA,2018-05-19 10:51:54,FALSE,NA,"997791955701641217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jall_97",10,TRUE,FALSE,NA,NA
"786","RT @dominiquetruth: La tendance des matchs 3 des #NBAplayoffs, c'est #BaldDontLie, le podcast🏀via youtube

https://t.co/OLPNj6tdeD
Bonne so…",FALSE,0,NA,2018-05-19 10:49:22,FALSE,NA,"997791316351291392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taos_laro",42,TRUE,FALSE,NA,NA
"787","RT @WayLitos: Il faut que j’y retourne  #NBAPlayoffs https://t.co/Qh5IJ4y6w8",FALSE,0,NA,2018-05-19 10:48:45,FALSE,NA,"997791158985199619",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",1,TRUE,FALSE,NA,NA
"788","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-19 10:46:51,FALSE,NA,"997790684915601408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LyssBMOC",369,TRUE,FALSE,NA,NA
"789","RT @X2thaV: Game day. Ce soir 2h30 avec @ERICMICOUD #NBAextra #Celtics #AllForOne #NBAPlayoffs https://t.co/BTUdtsAGV4",FALSE,0,NA,2018-05-19 10:46:17,FALSE,NA,"997790538375028736",NA,"<a href=""http://checkoutthisvideos.com"" rel=""nofollow"">livesportsonline</a>","SureLiveSports",43,TRUE,FALSE,NA,NA
"790","RT @manueltorresanz: Tras tres noches de parón, hoy vuelven los #NBAPlayoffs. 💃🏀🕺 Desde las 2:30, Cleveland-Boston, Game 3.    

Para celeb…",FALSE,0,NA,2018-05-19 10:46:10,FALSE,NA,"997790510608764928",NA,"<a href=""http://checkoutthisvideos.com"" rel=""nofollow"">livesportsonline</a>","SureLiveSports",10,TRUE,FALSE,NA,NA
"791","RT @X2thaV: Game day. Ce soir 2h30 avec @ERICMICOUD #NBAextra #Celtics #AllForOne #NBAPlayoffs https://t.co/BTUdtsAGV4",FALSE,0,NA,2018-05-19 10:46:02,FALSE,NA,"997790478941777921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RebollosoDorian",43,TRUE,FALSE,NA,NA
"792","RT @AustinLatest: LeBron James getting this team to the Eastern Conference Finals is incredible, the Cavs would be at the NBA Draft Lottery…",FALSE,0,NA,2018-05-19 10:42:31,FALSE,NA,"997789592894885889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yeyefyxehewe511",52,TRUE,FALSE,NA,NA
"793","RT @FOXSportsOH: Hey @Cavs fans! RT this tweet to enter to win a pair of #Cavs tickets to Monday's #CavsCeltics Game 4 at @TheQArena. Follo…",FALSE,0,NA,2018-05-19 10:40:36,FALSE,NA,"997789111879598080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cstroh1225",353,TRUE,FALSE,NA,NA
"794","RT @manueltorresanz: Tras tres noches de parón, hoy vuelven los #NBAPlayoffs. 💃🏀🕺 Desde las 2:30, Cleveland-Boston, Game 3.    

Para celeb…",FALSE,0,NA,2018-05-19 10:39:10,FALSE,NA,"997788750154551297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Galician_Mamba",10,TRUE,FALSE,NA,NA
"795","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-19 10:38:48,FALSE,NA,"997788657703518209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ditditditdit",369,TRUE,FALSE,NA,NA
"796","RT @X2thaV: Game day. Ce soir 2h30 avec @ERICMICOUD #NBAextra #Celtics #AllForOne #NBAPlayoffs https://t.co/BTUdtsAGV4",FALSE,0,NA,2018-05-19 10:38:35,FALSE,NA,"997788603844571136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","antoinesa1",43,TRUE,FALSE,NA,NA
"797","RT @AustinLatest: LeBron James getting this team to the Eastern Conference Finals is incredible, the Cavs would be at the NBA Draft Lottery…",FALSE,0,NA,2018-05-19 10:35:22,FALSE,NA,"997787794247479296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dedra23881803",52,TRUE,FALSE,NA,NA
"798","RT @NBA: All 🔟 @HoustonRockets 3's from the 1st half of Game 2! #Rockets #NBAPlayoffs https://t.co/gdqKROryIk",FALSE,0,NA,2018-05-19 10:35:15,FALSE,NA,"997787763989770241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fwdcrocblu",232,TRUE,FALSE,NA,NA
"799","Il faut que j’y retourne  #NBAPlayoffs https://t.co/Qh5IJ4y6w8",FALSE,0,NA,2018-05-19 10:33:29,FALSE,NA,"997787316985921536",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WayLitos",1,FALSE,FALSE,NA,NA
"800","RT @SowetoTVchannel: #NBASundays || Eastern Conference finals, Game 3 from Quicken Loans Arena.

Celtics leads the series 2-0. Will we see…",FALSE,0,NA,2018-05-19 10:30:34,FALSE,NA,"997786583213408256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jurol1",10,TRUE,FALSE,NA,NA
"801","RT @CloakAndDagger: .@AubreyOMari visited the @NBA office today with our friend, @IsaiahMustafa, from @ShadowhuntersTV. Which NBA team do y…",FALSE,0,NA,2018-05-19 10:30:13,FALSE,NA,"997786494965297152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moonlight____3",30,TRUE,FALSE,NA,NA
"802","RT @aubreyomari: just chillin with our guy Larry 📍   
(trying to convince him to give @nyknicks &amp; @Lakers a chance 🙏🏿)  
@NBA 
#NBAPlayoffs…",FALSE,0,NA,2018-05-19 10:30:10,FALSE,NA,"997786485532319744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moonlight____3",42,TRUE,FALSE,NA,NA
"803","RT @CloakAndDagger: Who is your pick to win the game tonight - @cavs or @celtics?
_ _ _
Thanks for having us today, @NBA. // @NBAStore #NBA…",FALSE,0,NA,2018-05-19 10:30:08,FALSE,NA,"997786474753019904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moonlight____3",17,TRUE,FALSE,NA,NA
"804","@NBA King James it's time.. 
#nbaplayoffs #nba #game3 #fitness #balleralert #crunchtime #celtics #cavs #slamdunk… https://t.co/AtV1Nx4nSw",FALSE,2,"NBA",2018-05-19 10:21:46,TRUE,NA,"997784368901849088","19923144","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moneycomenow2",0,FALSE,FALSE,NA,NA
"805","RT @JessyKatzGarcia: #NBAPlayoffs #westernconferencefinals focused #mvpharden #CP3 #houstonrockets #runasone #rednation #GETLOUD #ladiestha…",FALSE,0,NA,2018-05-19 10:18:37,FALSE,NA,"997783579357859840",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",1,TRUE,FALSE,NA,NA
"806","RT @FOXSportsOH: Hey @Cavs fans! RT this tweet to enter to win a pair of #Cavs tickets to Monday's #CavsCeltics Game 4 at @TheQArena. Follo…",FALSE,0,NA,2018-05-19 10:18:06,FALSE,NA,"997783446872383498",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eddusseau",353,TRUE,FALSE,NA,NA
"807","#NBAPlayoffs #westernconferencefinals focused #mvpharden #CP3 #houstonrockets #runasone #rednation #GETLOUD… https://t.co/5TCT1jWKyE",FALSE,0,NA,2018-05-19 10:16:18,TRUE,NA,"997782993686188032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JessyKatzGarcia",1,FALSE,FALSE,NA,NA
"808","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-19 10:15:47,FALSE,NA,"997782866548244481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rawb_7",369,TRUE,FALSE,NA,NA
"809","RT @NBA: Eric Gordon scored 27 PTS off the bench in Game 2, marking his 2nd game with 25+ PTS off the bench in this year's #NBAPlayoffs (25…",FALSE,0,NA,2018-05-19 10:14:54,FALSE,NA,"997782644145512448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Im__Nuk",179,TRUE,FALSE,NA,NA
"810","RT @NBA: James Harden scores 12 more in the 2nd to give him 24 1st half points! #Rockets #NBAPlayoffs https://t.co/tEHzeRjGil",FALSE,0,NA,2018-05-19 10:14:37,FALSE,NA,"997782572309602304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_awells214",285,TRUE,FALSE,NA,NA
"811","RT @NBAJPN: イースタン・カンファレンス・ファイナル第3戦プレビュー #NBA #NBAjp #NBAplayoffs https://t.co/ahkh1KI57A",FALSE,0,NA,2018-05-19 10:13:51,FALSE,NA,"997782376582279174",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TAk2029",12,TRUE,FALSE,NA,NA
"812","RT @X2thaV: Game day. Ce soir 2h30 avec @ERICMICOUD #NBAextra #Celtics #AllForOne #NBAPlayoffs https://t.co/BTUdtsAGV4",FALSE,0,NA,2018-05-19 10:13:27,FALSE,NA,"997782278444023808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jajachoupi",43,TRUE,FALSE,NA,NA
"813","RT @MonteAJP23: The Sports Whisperer's latest article... #NBA #NBATwitter #NBAplayoffs 
#Celtics #Allforone #WhateverItTakes @cavs @KingJam…",FALSE,0,NA,2018-05-19 10:10:47,FALSE,NA,"997781607913312256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonteAJP23",4,TRUE,FALSE,NA,NA
"814","RT @chrisbosh: Bosh moments - Conference Finals
#BoshMoments #nba #nbaplayoffs

Go to https://t.co/IGo4qQbw0j to see the whole episode http…",FALSE,0,NA,2018-05-19 10:08:17,FALSE,NA,"997780978033545216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nty_jo",25,TRUE,FALSE,NA,NA
"815","RT @wagisijep: I hate to say this but I think coach @SteveKerr should consider pulling out @StephenCurry30 from the starting lineup. Lettin…",FALSE,0,NA,2018-05-19 10:03:28,FALSE,NA,"997779766261485569",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",1,TRUE,FALSE,NA,NA
"816","RT @chrisbosh: Bosh moments - Conference Finals
#BoshMoments #nba #nbaplayoffs

Go to https://t.co/IGo4qQbw0j to see the whole episode http…",FALSE,0,NA,2018-05-19 10:02:46,FALSE,NA,"997779589064740864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FareezyCheesy",25,TRUE,FALSE,NA,NA
"817","I hate to say this but I think coach @SteveKerr should consider pulling out @StephenCurry30 from the starting lineu… https://t.co/ZKxqN6H66c",FALSE,0,NA,2018-05-19 10:02:35,TRUE,NA,"997779544005201921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wagisijep",1,FALSE,FALSE,NA,NA
"818","RT @X2thaV: Game day. Ce soir 2h30 avec @ERICMICOUD #NBAextra #Celtics #AllForOne #NBAPlayoffs https://t.co/BTUdtsAGV4",FALSE,0,NA,2018-05-19 10:02:28,FALSE,NA,"997779513814773760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YoussefDhaouadi",43,TRUE,FALSE,NA,NA
"819","RT @NBAJPN: JR・スミス「自分たちがレブロンを助けないといけない」 #NBA #NBAjp #NBAplayoffs https://t.co/ObH57EArtQ",FALSE,0,NA,2018-05-19 10:00:23,FALSE,NA,"997778988733878272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BIGZAM0118",122,TRUE,FALSE,NA,NA
"820","RT @nbaextra: 🚨💥 Hard...End pour les @warriors. cf: @BleacherReport #Rockets #DubNation #NBA #NBAextra #NBAPlayoffs https://t.co/ZxNsL4RS1s",FALSE,0,NA,2018-05-19 09:55:42,FALSE,NA,"997777811141218305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Yackou_",41,TRUE,FALSE,NA,NA
"821","RT @FinancialSs: #Sponsorship spending on the #NBA totals $1.12 billion in 2017-2018 season. 68% of properties with a #sponsor in the insur…",FALSE,0,NA,2018-05-19 09:53:38,FALSE,NA,"997777288501645312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FootballFinanc1",13,TRUE,FALSE,NA,NA
"822","RT @cavs: Here’s your next chance to win #NBAPlayoffs tickets, thanks to @elkandelk!

Tweet one of your favorite Cavs memories this year wi…",FALSE,0,NA,2018-05-19 09:52:30,FALSE,NA,"997777005016829952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NBALOVE_",98,TRUE,FALSE,NA,NA
"823","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-19 09:51:52,FALSE,NA,"997776847407534085",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theo78",369,TRUE,FALSE,NA,NA
"824","RT @X2thaV: Game day. Ce soir 2h30 avec @ERICMICOUD #NBAextra #Celtics #AllForOne #NBAPlayoffs https://t.co/BTUdtsAGV4",FALSE,0,NA,2018-05-19 09:49:57,FALSE,NA,"997776363632422912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stepbackjames_",43,TRUE,FALSE,NA,NA
"825","RT @ImJustKeegan: Huge Fan Of @kobebryant’s Show Detail On The ESPN+ App... #NBAPlayoffs #Detail",FALSE,0,NA,2018-05-19 09:48:55,FALSE,NA,"997776101895270400",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",2,TRUE,FALSE,NA,NA
"826","RT @manueltorresanz: Tras tres noches de parón, hoy vuelven los #NBAPlayoffs. 💃🏀🕺 Desde las 2:30, Cleveland-Boston, Game 3.    

Para celeb…",FALSE,0,NA,2018-05-19 09:48:45,FALSE,NA,"997776063504830464",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",10,TRUE,FALSE,NA,NA
"827","RT @X2thaV: Game day. Ce soir 2h30 avec @ERICMICOUD #NBAextra #Celtics #AllForOne #NBAPlayoffs https://t.co/BTUdtsAGV4",FALSE,0,NA,2018-05-19 09:48:40,FALSE,NA,"997776041614639104",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",43,TRUE,FALSE,NA,NA
"828","RT @ScarletJohn009: #Audiencias Cable USA Miércoles 16/5/2018:

https://t.co/sIwKE1OVrL

#NBAPlayoffs
#NBA",FALSE,0,NA,2018-05-19 09:48:38,FALSE,NA,"997776032542478341",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",1,TRUE,FALSE,NA,NA
"829","RT @ScarletJohn009: #Audiencias Cable USA Martes 15/5/2018:

https://t.co/xG6JNMkcfJ

#NBAPlayoffs
#NBA
#LegionFX",FALSE,0,NA,2018-05-19 09:48:30,FALSE,NA,"997775998350438400",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",1,TRUE,FALSE,NA,NA
"830","RT @X2thaV: Game day. Ce soir 2h30 avec @ERICMICOUD #NBAextra #Celtics #AllForOne #NBAPlayoffs https://t.co/BTUdtsAGV4",FALSE,0,NA,2018-05-19 09:48:28,FALSE,NA,"997775990976925696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MessiJames1023",43,TRUE,FALSE,NA,NA
"831","RT @X2thaV: Game day. Ce soir 2h30 avec @ERICMICOUD #NBAextra #Celtics #AllForOne #NBAPlayoffs https://t.co/BTUdtsAGV4",FALSE,0,NA,2018-05-19 09:47:07,FALSE,NA,"997775648390344704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Momlam2",43,TRUE,FALSE,NA,NA
"832","RT @ImJustKeegan: Huge Fan Of @kobebryant’s Show Detail On The ESPN+ App... #NBAPlayoffs #Detail",FALSE,0,NA,2018-05-19 09:46:30,FALSE,NA,"997775494757146624",NA,"<a href=""http://checkoutthisvideos.com"" rel=""nofollow"">livesportsonline</a>","SureLiveSports",2,TRUE,FALSE,NA,NA
"833","RT @EASPORTSNBA: #NBAPlayoffs Conference Finals results according to #NBALIVE18 

Initial Reaction? 😏 https://t.co/3pq8A1Bw4s",FALSE,0,NA,2018-05-19 09:46:21,FALSE,NA,"997775459009073152",NA,"<a href=""http://checkoutthisvideos.com"" rel=""nofollow"">livesportsonline</a>","SureLiveSports",44,TRUE,FALSE,NA,NA
"834","RT @basketballxline: クリスポール
41得点
10アシスト
7リバウンド

ターンオーバー0
凄すぎ

RT @NBA: What a game for CP3!

41 PTS. 10 AST. 7 REB. 8 triples, 0 TO.

The #…",FALSE,0,NA,2018-05-19 09:46:11,FALSE,NA,"997775415254159360",NA,"<a href=""http://checkoutthisvideos.com"" rel=""nofollow"">livesportsonline</a>","SureLiveSports",76,TRUE,FALSE,NA,NA
"835","RT @basketballxline: クリス・ポール
魅せてくれました、フローター美しい

27 PTS
8 AST
3 STL

#Rockets
#nbaplayoffs #nba

RT @NBA: Chris Paul propels the @HoustonRoc…",FALSE,0,NA,2018-05-19 09:46:08,FALSE,NA,"997775401572274178",NA,"<a href=""http://checkoutthisvideos.com"" rel=""nofollow"">livesportsonline</a>","SureLiveSports",27,TRUE,FALSE,NA,NA
"836","RT @basketballxline: クリス・ポール
魅せてくれました、フローター美しい

27 PTS
8 AST
3 STL

#Rockets
#nbaplayoffs #nba

RT @NBA: Chris Paul propels the @HoustonRoc…",FALSE,0,NA,2018-05-19 09:45:32,FALSE,NA,"997775251193839618",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xOdSrkVGCAj5NyB",27,TRUE,FALSE,NA,NA
"837","RT @basketballxline: クリスポール
41得点
10アシスト
7リバウンド

ターンオーバー0
凄すぎ

RT @NBA: What a game for CP3!

41 PTS. 10 AST. 7 REB. 8 triples, 0 TO.

The #…",FALSE,0,NA,2018-05-19 09:44:45,FALSE,NA,"997775054791262208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xOdSrkVGCAj5NyB",76,TRUE,FALSE,NA,NA
"838","RT @EASPORTSNBA: #NBAPlayoffs Conference Finals results according to #NBALIVE18 

Initial Reaction? 😏 https://t.co/3pq8A1Bw4s",FALSE,0,NA,2018-05-19 09:44:42,FALSE,NA,"997775042988699648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","matias3211",44,TRUE,FALSE,NA,NA
"839","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-19 09:44:33,FALSE,NA,"997775003490947073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thedropbball",369,TRUE,FALSE,NA,NA
"840","Huge Fan Of @kobebryant’s Show Detail On The ESPN+ App... #NBAPlayoffs #Detail",FALSE,0,NA,2018-05-19 09:43:54,FALSE,NA,"997774839950831617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImJustKeegan",2,FALSE,FALSE,NA,NA
"841","RT @X2thaV: Game day. Ce soir 2h30 avec @ERICMICOUD #NBAextra #Celtics #AllForOne #NBAPlayoffs https://t.co/BTUdtsAGV4",FALSE,0,NA,2018-05-19 09:43:36,FALSE,NA,"997774764935704578",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DylanQuilici",43,TRUE,FALSE,NA,NA
"842","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-19 09:41:16,FALSE,NA,"997774177234030592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","XAlexJH",369,TRUE,FALSE,NA,NA
"843","RT @NBALatam: Cuando ya no puedes esperar más. ¡Ya solo falta 1 día!
#NBAPlayoffs https://t.co/FQ90cs17El",FALSE,0,NA,2018-05-19 09:40:12,FALSE,NA,"997773910048493568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leonel_CW",9,TRUE,FALSE,NA,NA
"844","RT @manueltorresanz: Tras tres noches de parón, hoy vuelven los #NBAPlayoffs. 💃🏀🕺 Desde las 2:30, Cleveland-Boston, Game 3.    

Para celeb…",FALSE,0,NA,2018-05-19 09:40:04,FALSE,NA,"997773875223121926",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VctorBarrios",10,TRUE,FALSE,NA,NA
"845","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-19 09:40:01,FALSE,NA,"997773861658726400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YEEZUSupremes",369,TRUE,FALSE,NA,NA
"846","RT @manueltorresanz: Tras tres noches de parón, hoy vuelven los #NBAPlayoffs. 💃🏀🕺 Desde las 2:30, Cleveland-Boston, Game 3.    

Para celeb…",FALSE,0,NA,2018-05-19 09:38:30,FALSE,NA,"997773479972888576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rubenet085",10,TRUE,FALSE,NA,NA
"847","RT @X2thaV: Game day. Ce soir 2h30 avec @ERICMICOUD #NBAextra #Celtics #AllForOne #NBAPlayoffs https://t.co/BTUdtsAGV4",FALSE,0,NA,2018-05-19 09:38:11,FALSE,NA,"997773402344697856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaitreRiid",43,TRUE,FALSE,NA,NA
"848","RT @manueltorresanz: Tras tres noches de parón, hoy vuelven los #NBAPlayoffs. 💃🏀🕺 Desde las 2:30, Cleveland-Boston, Game 3.    

Para celeb…",FALSE,0,NA,2018-05-19 09:37:19,FALSE,NA,"997773184068935680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarretDnc",10,TRUE,FALSE,NA,NA
"849","RT @manueltorresanz: Tras tres noches de parón, hoy vuelven los #NBAPlayoffs. 💃🏀🕺 Desde las 2:30, Cleveland-Boston, Game 3.    

Para celeb…",FALSE,0,NA,2018-05-19 09:36:33,FALSE,NA,"997772992657678336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ramirorapaoal0",10,TRUE,FALSE,NA,NA
"850","#NBAPlayoffs, finales de Conferencia

Oeste
#Rockets 1-1  #DubNation

Este
#CUsRise 2-0 #WhateverItTakes

 👀 
Esta… https://t.co/n9TB9YT7zI",FALSE,1,"manueltorresanz",2018-05-19 09:36:03,TRUE,"997772284210315264","997772867277291520","388474429","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","manueltorresanz",0,FALSE,FALSE,NA,NA
"851","RT @manueltorresanz: Tras tres noches de parón, hoy vuelven los #NBAPlayoffs. 💃🏀🕺 Desde las 2:30, Cleveland-Boston, Game 3.    

Para celeb…",FALSE,0,NA,2018-05-19 09:34:16,FALSE,NA,"997772416150622208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AS_NBA",10,TRUE,FALSE,NA,NA
"852","RT @X2thaV: Game day. Ce soir 2h30 avec @ERICMICOUD #NBAextra #Celtics #AllForOne #NBAPlayoffs https://t.co/BTUdtsAGV4",FALSE,0,NA,2018-05-19 09:33:46,FALSE,NA,"997772291131011072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DelaroueMatteo",43,TRUE,FALSE,NA,NA
